id,user_posted,name,description,date_posted,photos,url,quoted_post,tagged_users,replies,reposts,likes,views,external_url,hashtags,followers,biography,posts_count,profile_image_link,following,is_verified,quotes,bookmarks,parent_post_details,external_image_urls,videos,external_video_urls,verification_type,user_id,context_added,timestamp,input,error,error_code,warning,warning_code
1947759595122004049,ProtectPal,Protect Palestine,"@stonewrapper @ousmannoor By your logic, delete your fucking X account and go fight.  Except you don't, you just troll and attack people ""on your team"" online. Burn in hell you prick. Last message I'm writing to you.",2025-07-22T20:44:09.000Z,,https://x.com/ProtectPal/status/1947759595122004049,"{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}","[{""profile_id"":""1048750199189827585"",""profile_name"":""Upscale Recycled Jewelry,"",""url"":""https://x.com/stonewrapper"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null},{""profile_id"":""52010756"",""profile_name"":""Ousman Babir Noor"",""url"":""https://x.com/ousmannoor"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null}]",1,0,0,41,,,9645,A global campaign advocating for an international military intervention to stop Israel's genocide of Palestinians. Take action to #ProtectPalestine,296,https://pbs.twimg.com/profile_images/1908576801170821120/u9JOvdf4_normal.jpg,2,FALSE,1,0,"{""post_id"":""1947755994089709743"",""profile_id"":""1048750199189827585"",""profile_name"":""stonewrapper""}",,,,blue,1048750199189827585,,2025-07-24T01:57:53.645Z,"{""url"":""https://x.com/ProtectPal/status/1947759595122004049""}",,,,
1947904923624214669,RohitMan1967,Rohit Mandal,"Go China,Spain,Ireland,SA,N Korea..rest are shameless.Stop this Rabid Genocide by @IDF and @netanyahu backed by US @realDonaldTrump ,@UK",2025-07-23T06:21:38.000Z,"[""https://pbs.twimg.com/media/GwhZNFxbEAEpeem.jpg""]",https://x.com/RohitMan1967/status/1947904923624214669,"{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}","[{""profile_id"":""18576537"",""profile_name"":""Israel Defense Forces"",""url"":""https://x.com/IDF"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null},{""profile_id"":""17061263"",""profile_name"":""Benjamin Netanyahu - בנימין נתניהו"",""url"":""https://x.com/netanyahu"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null},{""profile_id"":""25073877"",""profile_name"":""Donald J. Trump"",""url"":""https://x.com/realDonaldTrump"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null}]",0,0,0,16,,,131,A zest for travelling food drink and a lot of chill and fun,3848,https://pbs.twimg.com/profile_images/1905463968149467136/oRZg_YOy_normal.jpg,573,FALSE,0,0,"{""post_id"":null,""profile_id"":""820241044184776705"",""profile_name"":""Rohit Mandal""}",,,,,820241044184776705,,2025-07-24T01:57:53.616Z,"{""url"":""https://x.com/RohitMan1967/status/1947904923624214669""}",,,,
1948063422161076296,Shortpacks,88,This is the personification of what holds back Europe to respond to the weaponized mass replacement scheme.,2025-07-23T16:51:27.000Z,,https://x.com/Shortpacks/status/1948063422161076296,"{""post_id"":""1947997028484575262"",""profile_id"":""LeftwaffenWatch"",""profile_name"":""Leftwaffen-Watch ⬜️"",""data_posted"":""2021-07-23T12:17:09.000Z"",""url"":""https://x.com/LeftwaffenWatch/status/1947997028484575262"",""description"":""The face of imminent Western destruction @CllrNathalieB \n\nVirtue signalling, suicidally empathetic, white leftst women. https://t.co/hSottLvnoo"",""photos"":[""https://pbs.twimg.com/media/GwisyKdWEAA6aiv.png""],""videos"":null}",,0,0,0,14,,,119,"Programmer, Open Source, Decentralized Infrastructure, AI. The West needs a cultural rebirth.",3437,https://pbs.twimg.com/profile_images/1947478360042455040/GaX2oxQa_normal.jpg,798,FALSE,0,0,"{""post_id"":null,""profile_id"":""1808408468010983424"",""profile_name"":""88""}",,,,,1808408468010983424,,2025-07-24T01:57:53.518Z,"{""url"":""https://x.com/Shortpacks/status/1948063422161076296""}",,,,
1736017212094181582,agelender,Amanda Gelender🔮,"Zionism was a fringe nat’l movement within Judaism &amp; when its interests aligned with western imperialists, “Israel” was born

Zionism is a fascist wing of Judaism that hijacked the faith &amp; now dominates it: Anti-Zionists have always existed &amp; rejected the settler-colony of Israel",2023-12-16T13:35:31.000Z,,https://x.com/agelender/status/1736017212094181582,"{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,65,419,1134,32349,,,34490,🪐 Writer 🪂 Jewish anti-zionist ✨Abolition | Film/TV,16864,https://pbs.twimg.com/profile_images/1660587583133417475/yBb35BgL_normal.jpg,2344,FALSE,12,73,"{""post_id"":null,""profile_id"":""2858419898"",""profile_name"":""Amanda Gelender🔮""}",,,,,2858419898,,2025-08-02T21:40:27.220Z,"{""url"":""https://x.com/agelender/status/1736017212094181582""}",,,,
1935381005608583318,havenosecrets,Zog Zoggy🇺🇸,"KARMA

The Day When Jews Stopped Laughing At The Palestinians Whom They Mistreated, Butchered, Starved In Their Own Ancient Palestinian Jew-Occupied Land Since 1967.

#IsraelIranConflict #GazaGenocide #GazaHolocaust #Berlin #NewYorkCity #Tokyo #Jakarta #Paris #London #Istanbul",2025-06-18T16:56:04.000Z,"[""https://pbs.twimg.com/media/GtvYTOYWgAAQDVH.png""]",https://x.com/havenosecrets/status/1935381005608583318,"{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,2,1,4,1640,,"[""IsraelIranConflict"",""GazaGenocide"",""GazaHolocaust"",""Berlin"",""NewYorkCity"",""Tokyo"",""Jakarta"",""Paris"",""London"",""Istanbul""]",1647,All-Albanian Boy Here & I’m Certainly Not Going Through Life With One Hand Tied Behind My Back.,46836,https://pbs.twimg.com/profile_images/1868886396049432576/3rMLspp-_normal.jpg,965,FALSE,0,0,"{""post_id"":null,""profile_id"":""254762293"",""profile_name"":""Zog Zoggy🇺🇸""}",,,,,254762293,,2025-08-02T21:40:27.295Z,"{""url"":""https://x.com/havenosecrets/status/1935381005608583318""}",,,,
1948178449530564754,KazehikoAmano,Kazehiko Amano,A.Z.A.B - All Zionists Are Bastards #FreePalestine,2025-07-24T00:28:32.000Z,"[""https://pbs.twimg.com/media/GwlR-KuXkAAAu0U.jpg""]",https://x.com/KazehikoAmano/status/1948178449530564754,"{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,0,0,0,380,,"[""FreePalestine""]",2139,"Kazehiko Amano | Grizzly of Gains 🐻 | I feast on market crashes and thrive in the chaos. Bearish AF, decoding the downturns. FreePalestine 🇵🇸🕊",11977,https://pbs.twimg.com/profile_images/1940882538525818881/jFH_ztsq_normal.jpg,910,FALSE,0,0,"{""post_id"":null,""profile_id"":""1742458902287908865"",""profile_name"":""Kazehiko Amano""}",,,,blue,1742458902287908865,,2025-08-02T21:40:27.303Z,"{""url"":""https://x.com/KazehikoAmano/status/1948178449530564754""}",,,,
1716122535434059874,eaglewhite195,Brandon Green,"#FreePalestine 

The Rothschilds are the Head of the Zionist Snake!",2023-10-22T16:01:11.000Z,,https://x.com/eaglewhite195/status/1716122535434059874,"{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,1,20,1,294,,"[""FreePalestine""]",609,"I am a Creator, I follow my Chanté {❤️} #MostPopularOutcast /Theurgist",5239,https://pbs.twimg.com/profile_images/1719080561254277120/nu3V632E_normal.jpg,1194,FALSE,2,0,"{""post_id"":null,""profile_id"":""1685128945182580736"",""profile_name"":""Brandon Green""}",,"[{""video_url"":""https://video.twimg.com/ext_tw_video/1716122485379264512/pu/vid/avc1/482x858/qz8nZeVHit_Rvoo0.mp4?tag=12"",""duration"":121300}]",,,1685128945182580736,,2025-08-02T21:40:27.306Z,"{""url"":""https://x.com/eaglewhite195/status/1716122535434059874""}",,,,
1939719261980643487,SholaMos1,Dr Shola Mos-Shogbamimu,"The power of Zionist Jewish lobby - Bob Vylan dropped by agency, US visas revoked &amp; criminal investigation all in 48 hours. Zionists really flexing their control. All for Israel a foreign country, IDF a baby killing state terrorist army &amp; Zionism an evil ideology👏🏽 #DeathToTheIDF",2025-06-30T16:14:44.000Z,"[""https://pbs.twimg.com/media/GutEYq1W0AA1IG3.jpg""]",https://x.com/SholaMos1/status/1939719261980643487,"{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,1153,6022,19533,644458,,"[""DeathToTheIDF""]",197319,"Author of This Is Why I Resist, Advocate, Political & Women's Rights Activist, Founder @WILPublication, Wife & Mum to 3 girls. Subscribe YouTube Dr Shola Speaks",18437,https://pbs.twimg.com/profile_images/1501712422461128711/jVVCqBmB_normal.jpg,3246,FALSE,219,579,"{""post_id"":null,""profile_id"":""243878865"",""profile_name"":""Dr Shola Mos-Shogbamimu""}",,,,blue,243878865,,2025-08-02T21:40:27.316Z,"{""url"":""https://x.com/SholaMos1/status/1939719261980643487""}",,,,
1713292841223418215,SelimMillah,selim millah,#Gazagenocide #FreeGaza #FreePalaestine #israelterroriststate #IsraelNazi #IsraelApartheidstate #NetanyahuIsAMonster #GazaHolocaust 10/2023 the human are witnessing big genocide and ethnic cleansing in #Gaza by netanyahu the terrorists with the help of #USA #UK #France #Germany,2023-10-14T20:36:59.000Z,"[""https://pbs.twimg.com/media/F8bWvrlXgAAoSW3.jpg""]",https://x.com/SelimMillah/status/1713292841223418215,"{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,0,1,1,215,,"[""Gazagenocide"",""FreeGaza"",""FreePalaestine"",""israelterroriststate"",""IsraelNazi"",""IsraelApartheidstate"",""NetanyahuIsAMonster"",""GazaHolocaust"",""Gaza"",""USA"",""UK"",""France"",""Germany""]",642,"لقد ولدنا أحرارًا، وسنبقى أحرارًا، إلا من اختار غير ذلك.
We were born free, and we will remain free, except for those who choose otherwise.",71474,https://pbs.twimg.com/profile_images/1714640680587239424/Ah5NvhVH_normal.jpg,553,FALSE,1,0,"{""post_id"":null,""profile_id"":""1420073339503120385"",""profile_name"":""selim millah""}",,,,,1420073339503120385,,2025-08-02T21:40:27.318Z,"{""url"":""https://x.com/SelimMillah/status/1713292841223418215""}",,,,
1745170453801337320,MpeseProud,Proud African,"Thank you Jeremy Corbyn - it shows that not everyone in the west is a proponent of the #US deepstate.

This is encouraging.

#InternationalCourtofJustice 
#SouthAfrica #SouthAfricavsIsrael 
#FreePalestine #Gaza #GazaGenocide #GazaHolocaust",2024-01-10T19:47:14.000Z,,https://x.com/MpeseProud/status/1745170453801337320,"{""post_id"":""1745119474842308794"",""profile_id"":""jacksonhinklle"",""profile_name"":""Jackson Hinkle 🇺🇸"",""data_posted"":""2019-07-18T17:53:59.000Z"",""url"":""https://x.com/jacksonhinklle/status/1745119474842308794"",""description"":""🚨🇵🇸🇬🇧 Jeremy Corbyn will join South Africa's delegation in the case against ISRAEL at International Court of Justice. https://t.co/7h4TEffwr5"",""photos"":[""https://pbs.twimg.com/media/GDfo6dVXkAAfEQP.jpg""],""videos"":null}",,0,1,3,419,,"[""US"",""InternationalCourtofJustice"",""SouthAfrica"",""SouthAfricavsIsrael"",""FreePalestine"",""Gaza"",""GazaGenocide"",""GazaHolocaust""]",2784,"Sobukweist, Bikoist, Fanonist, Nkrumaist, and Sankaraist. Proponent of Pan_Africanism, Non_Racism, and Non_Tribalism. Aiming for the United States Of Africa✋",44006,https://pbs.twimg.com/profile_images/1286687766164758528/Za3VmSrh_normal.jpg,2599,FALSE,0,0,"{""post_id"":null,""profile_id"":""1286687470260760577"",""profile_name"":""Proud African""}",,,,,1286687470260760577,,2025-08-02T21:40:27.331Z,"{""url"":""https://x.com/MpeseProud/status/1745170453801337320""}",,,,
1823637460196479384,Forthleft2,Tim Jones 🇵🇸,"No.
It’s the Israelis again.
This is #Hasbara 
The Zionists are more evil than anyone can imagine. 
They direct all democracies via their parasitised funds. 

#ZOG is ‘Zionist Owned Government’. Like #auspol 
Zionists are filth.
We need to fumigate. 
#Fuckisrael 
#FreePalestine",2024-08-14T08:27:06.000Z,"[""https://pbs.twimg.com/media/GU7cl8PbwAAhdLs.jpg""]",https://x.com/Forthleft2/status/1823637460196479384,"{""post_id"":""1823558000314839435"",""profile_id"":""adequatehousing"",""profile_name"":""UN Special Rapporteur on the right to housing"",""data_posted"":""2012-02-03T19:25:23.000Z"",""url"":""https://x.com/adequatehousing/status/1823558000314839435"",""description"":""It is now clear that it is America itself which is leading genocidal war against the Palestinians. Israel is simply the instrument. All are equally guilty of grave breaches of international law and elementary decency but America is primarily at fault."",""photos"":null,""videos"":null}",,0,8,15,1135,,"[""Hasbara"",""ZOG"",""auspol"",""Fuckisrael"",""FreePalestine""]",10359,Zionism is Nazism. The Nakba was Operation Barbarossa. @forthleft.bsky.https://t.co/6cPPa3SmMm,337070,https://pbs.twimg.com/profile_images/1641939343353987072/CUfKAWRz_normal.jpg,8312,FALSE,1,0,"{""post_id"":null,""profile_id"":""3368822652"",""profile_name"":""Tim Jones 🇵🇸""}",,,,,3368822652,,2025-08-02T21:40:27.337Z,"{""url"":""https://x.com/Forthleft2/status/1823637460196479384""}",,,,
1720717171666415682,CorbynSnap,"Jeremy Corbin MP, Prime Ministerial Parody","I have no idea why the German government is so strongly in favour of the continued existence of Israel, but suspect they are also a puppet regime of the Zionist Rothschilds. Why else? #FreePalestine #Hamas",2023-11-04T08:18:37.000Z,,https://x.com/CorbynSnap/status/1720717171666415682,"{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,6,2,8,2512,,"[""FreePalestine"",""Hamas""]",33935,MP for Ramallah West (Parody),27579,https://pbs.twimg.com/profile_images/1200417375029518337/ls7dFJm6_normal.jpg,25308,FALSE,0,0,"{""post_id"":null,""profile_id"":""3654128967"",""profile_name"":""Jeremy Corbin MP, Prime Ministerial Parody""}",,"[{""video_url"":""https://video.twimg.com/amplify_video/1720129537361481728/vid/avc1/1080x1080/kPtpJuwY9kX9I7LC.mp4?tag=16"",""duration"":580095}]",,,3654128967,,2025-08-02T21:40:27.347Z,"{""url"":""https://x.com/CorbynSnap/status/1720717171666415682""}",,,,
1744666461312827758,agelender,Amanda Gelender🔮,"Zionism is not a “Jewish liberation movement”—there is nothing liberatory about mass murder, displacement &amp; land theft

The only face of Zionism that Palestinians have ever known is fascist death squads at the door: I’m more interested in Palestinian reality than Zionist fantasy.",2024-01-09T10:24:33.000Z,,https://x.com/agelender/status/1744666461312827758,"{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,53,796,1975,55248,,,34490,🪐 Writer 🪂 Jewish anti-zionist ✨Abolition | Film/TV,16864,https://pbs.twimg.com/profile_images/1660587583133417475/yBb35BgL_normal.jpg,2344,FALSE,9,61,"{""post_id"":null,""profile_id"":""2858419898"",""profile_name"":""Amanda Gelender🔮""}",,,,,2858419898,,2025-08-02T21:40:27.363Z,"{""url"":""https://x.com/agelender/status/1744666461312827758""}",,,,
1905004456787456313,HaybeWarsam,Haybe Warsame,"@JQRADIO247 Paid by the ZOG with your taxes.

#FreePalestine  🇵🇸 and the 🇺🇸 from narcissist murderous occupiers.

#StopGazaGenocide‌NOW",2025-03-26T21:10:30.000Z,"[""https://pbs.twimg.com/media/Gm_uIrUXAAANSZL.jpg""]",https://x.com/HaybeWarsam/status/1905004456787456313,"{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}","[{""profile_id"":""1867056671241158656"",""profile_name"":""JQR"",""url"":""https://x.com/JQRADIO247"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null}]",0,1,7,216,,"[""FreePalestine"",""StopGazaGenocide‌NOW""]",1536,"“𝔾𝕣𝕖𝕒𝕥 𝕞𝕚𝕟𝕕𝕤 𝕕𝕚𝕤𝕔𝕦𝕤𝕤 𝕚𝕕𝕖𝕒𝕤, 𝕒𝕧𝕖𝕣𝕒𝕘𝕖 𝕞𝕚𝕟𝕕𝕤 𝕕𝕚𝕤𝕔𝕦𝕤𝕤 𝕖𝕧𝕖𝕟𝕥𝕤, 𝕤𝕞𝕒𝕝𝕝 𝕞𝕚𝕟𝕕𝕤 𝕕𝕚𝕤𝕔𝕦𝕤𝕤 𝕡𝕖𝕠𝕡𝕝𝕖.”",6408,https://pbs.twimg.com/profile_images/1722827658797391872/2TfKztAx_normal.jpg,881,FALSE,0,0,"{""post_id"":""1904722592293924907"",""profile_id"":""1867056671241158656"",""profile_name"":""JQRADIO247""}",,,,,1867056671241158656,,2025-08-02T21:40:27.367Z,"{""url"":""https://x.com/HaybeWarsam/status/1905004456787456313""}",,,,
1902180137652629641,ShaunRWong,Shaun Wong 🇨🇦 🇺🇦 🇲🇽 🇨🇴 🇲🇾 🇺🇳,"If you don’t lie in bed wondering what the hell can we do stop the #GazaHolocaust #PalestineHolocaust #Palestine #Gaza #Children being murdered and exterminated right in front of our eyes for a #DeepState #Tyrant to avoid prison, you’re frankly not my cup of tea nor even on my table.",2025-03-19T02:07:40.000Z,,https://x.com/ShaunRWong/status/1902180137652629641,"{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}","[{""profile_id"":""23839835"",""profile_name"":""jeremy scahill"",""url"":""https://x.com/jeremyscahill"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null},{""profile_id"":""1776269230159147008"",""profile_name"":""Drop Site"",""url"":""https://x.com/DropSiteNews"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null}]",1,0,1,427,,"[""GazaHolocaust"",""PalestineHolocaust"",""Palestine"",""Gaza"",""Children"",""DeepState"",""Tyrant""]",866,Interdependent Being. #avgeek #hopelessromantic you’re only as good as the next stranger you treat #FreePalestine #ForAllMankind  #WorkHardForTruth #EndSepsis,17058,https://pbs.twimg.com/profile_images/1879717378503651328/bCDS9rWI_normal.jpg,2424,FALSE,0,0,"{""post_id"":""1901990731062939780"",""profile_id"":""23839835"",""profile_name"":""jeremyscahill""}",,,,blue,23839835,,2025-08-02T21:40:27.378Z,"{""url"":""https://x.com/ShaunRWong/status/1902180137652629641""}",,,,
1795059044824101280,afshinrattansi,Afshin Rattansi,"Reminder: Israel’s Holocaust in Rafah, burning children alive, dismembering displaced and starving Palestinians, and blatantly ignoring the ICJ’s orders would not have been possible without the continued supply of US-UK-EU weaponry. 

https://t.co/CiAGasuJg3",2024-05-27T11:46:41.000Z,,https://x.com/afshinrattansi/status/1795059044824101280,"{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,25,531,660,49041,https://rumble.com/c/GoingUnderground,,100492,"Host, 📺Going Underground more than 32m views on YouTube.
Award-winning Journalist.
@GUnderground_TV
Retweets≠verified/endorsements!
https://t.co/NuKhVTfDvJ",70776,https://pbs.twimg.com/profile_images/1223254767301988353/2QFO8R_4_normal.jpg,5928,FALSE,14,28,"{""post_id"":null,""profile_id"":""1972519165"",""profile_name"":""Afshin Rattansi""}",,"[{""video_url"":""https://video.twimg.com/amplify_video/1795058974435225601/vid/avc1/464x826/zKCpjg3UEuVHVZsG.mp4?tag=14"",""duration"":83333}]",,blue,1972519165,,2025-08-02T21:40:27.379Z,"{""url"":""https://x.com/afshinrattansi/status/1795059044824101280""}",,,,
1762108188554404021,thelightwiz1,IMAM REZA SOLDIERS,"Lord Jacob Rothschild, the financier and scion of the Rothschild banking family, has died aged 87.

Rothschilds and rockfelleres are the creators of wars in 20 and 21 cnetries In order to controlling of the word

rest in hell...

#FreePalestine #GenocideJoe #GazaHolocaust #rafah",2024-02-26T13:31:45.000Z,"[""https://pbs.twimg.com/media/GHRDNyRXMAA24w2.jpg""]",https://x.com/thelightwiz1/status/1762108188554404021,"{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,0,1,1,262,,"[""FreePalestine"",""GenocideJoe"",""GazaHolocaust"",""rafah""]",2179,"Palestine news until the final victory.

أخبار فلسطين حتى النصر النهائي.

🤝با فالو کردنت از جبهه انقلاب حمایت کن ممنون",12678,https://pbs.twimg.com/profile_images/1883023971840364544/OpupUZeV_normal.jpg,6357,FALSE,0,0,"{""post_id"":null,""profile_id"":""1585583986352558080"",""profile_name"":""IMAM REZA SOLDIERS""}",,,,,1585583986352558080,,2025-08-02T21:40:27.388Z,"{""url"":""https://x.com/thelightwiz1/status/1762108188554404021""}",,,,
1771863209177120912,ecomarxi,Tiberius,"@HenMazzig None of this makes any sense whatsoever.

Zionism is a fascist ideology rooted in Jewish supremacy that argues stealing landing and massacring children is required for safety. This is bullshit.

Liberation is not oppressing another group and it never will be.",2024-03-24T11:34:43.000Z,,https://x.com/ecomarxi/status/1771863209177120912,"{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}","[{""profile_id"":""1686270312"",""profile_name"":""Hen Mazzig"",""url"":""https://x.com/HenMazzig"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null}]",10,125,683,8460,,,176048,"We demand dignity, liberation & self-determination for all people 🇵🇸🇸🇩🇨🇩 Views my own",58416,https://pbs.twimg.com/profile_images/1820916560724107265/RVYvu9zB_normal.jpg,35019,FALSE,0,13,"{""post_id"":""1771647569598316597"",""profile_id"":""1686270312"",""profile_name"":""HenMazzig""}",,,,blue,1686270312,,2025-08-02T21:40:27.414Z,"{""url"":""https://x.com/ecomarxi/status/1771863209177120912""}",,,,
1945796377965117754,LawyerAdamHouda,Adam Houda,Yet another Jewish Holocaust survivor likening the terrorist state of israel to the NAZIS. https://t.co/LjZ7LippsR #IsraeliNazis #FreePalestine #auspol,2025-07-17T10:43:02.000Z,,https://x.com/LawyerAdamHouda/status/1945796377965117754,"{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,0,7,17,1255,https://youtu.be/AxLtxX7kPcU?si=87xJiqReZxOhgxMk,"[""IsraeliNazis"",""FreePalestine"",""auspol""]",13789,"Feed the hungry, visit a sick person & free the captive should he or she be unjustly confined. Assist ANY person oppressed.",55724,https://pbs.twimg.com/profile_images/1136817752407040001/OspQ_aJw_normal.jpg,82,FALSE,1,2,"{""post_id"":null,""profile_id"":""459735022"",""profile_name"":""Adam Houda""}",,,,blue,459735022,,2025-08-02T21:40:27.427Z,"{""url"":""https://x.com/LawyerAdamHouda/status/1945796377965117754""}",,,,
1714748635630416195,Reema8yousef,R E E M A,"🚨How the deep state brainwash you🚨

#PalestineGenocide #Gazagenocide #FreePalestine #Israel #deepstate",2023-10-18T21:01:47.000Z,,https://x.com/Reema8yousef/status/1714748635630416195,"{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,0,967,1362,238695,,"[""PalestineGenocide"",""Gazagenocide"",""FreePalestine"",""Israel"",""deepstate""]",173500,,3187,https://pbs.twimg.com/profile_images/1402334874946707456/LAs4CnXP_normal.jpg,664,FALSE,138,143,"{""post_id"":null,""profile_id"":""492411873"",""profile_name"":""R E E M A""}",,"[{""video_url"":""https://video.twimg.com/amplify_video/1714748425466527744/vid/avc1/720x1274/isEAevtRdNFL4GjZ.mp4?tag=14"",""duration"":124601}]",,,492411873,,2025-08-02T21:40:27.436Z,"{""url"":""https://x.com/Reema8yousef/status/1714748635630416195""}",,,,
1935747147112083637,havenosecrets,Zog Zoggy🇺🇸,"Standing Up To The Israeli Terrorism... Alone - Sahar Emami The #iranisraelwar2025 Superstar!

#iranisraelwar #SaharEmami #IranVsIsrael #Iran #IsraelIranConflict #Gaza #GazaGenocide #GazaHolocaust",2025-06-19T17:10:58.000Z,"[""https://pbs.twimg.com/media/Gt0m9D3XAAA0CMk.jpg""]",https://x.com/havenosecrets/status/1935747147112083637,"{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,0,0,1,567,,"[""iranisraelwar2025"",""iranisraelwar"",""SaharEmami"",""IranVsIsrael"",""Iran"",""IsraelIranConflict"",""Gaza"",""GazaGenocide"",""GazaHolocaust""]",1647,All-Albanian Boy Here & I’m Certainly Not Going Through Life With One Hand Tied Behind My Back.,46836,https://pbs.twimg.com/profile_images/1868886396049432576/3rMLspp-_normal.jpg,965,FALSE,0,0,"{""post_id"":null,""profile_id"":""254762293"",""profile_name"":""Zog Zoggy🇺🇸""}",,,,,254762293,,2025-08-02T21:40:27.441Z,"{""url"":""https://x.com/havenosecrets/status/1935747147112083637""}",,,,
1786087576517947615,MelissaDawnHa,Melissa Dawn Harris,"Smoking Hot straight from the funding of Soros right? 

#FreePalestine #GreenTents",2024-05-02T17:37:16.000Z,"[""https://pbs.twimg.com/media/GMl1Lv4aYAEclRe.jpg""]",https://x.com/MelissaDawnHa/status/1786087576517947615,"{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,9,147,159,6447,,"[""FreePalestine"",""GreenTents""]",43400,📜 Writer | YouTuber | Night Scholar | 1970s Vampire Horror | 🩸 Velvet Bite Radio host 🎙️@VelvetBiteRadio God Bless America 🇺🇸,356643,https://pbs.twimg.com/profile_images/1943476712471203840/RiTQ_Irk_normal.jpg,11437,FALSE,1,0,"{""post_id"":null,""profile_id"":""1553735476485296128"",""profile_name"":""Melissa Dawn Harris""}",,,,blue,1553735476485296128,,2025-08-02T21:40:27.454Z,"{""url"":""https://x.com/MelissaDawnHa/status/1786087576517947615""}",,,,
1868830240040272094,ShaunRWong,Shaun Wong 🇨🇦 🇺🇦 🇲🇽 🇨🇴 🇲🇾 🇺🇳,It’s a distraction with the #Drones they don’t want you to see the scenes of Nazi #GazaHolocaust #Gaza #FreePalestine if your mind is occupied with other fearful nonsense you don’t think rational nor do you care to watch others suffering. The #MAGA ATE it up real well #DeepState,2024-12-17T01:27:05.000Z,,https://x.com/ShaunRWong/status/1868830240040272094,"{""post_id"":""1868702025678242053"",""profile_id"":""AlexanderMannX1"",""profile_name"":""Alexander Mann"",""data_posted"":""2014-12-13T05:48:19.000Z"",""url"":""https://x.com/AlexanderMannX1/status/1868702025678242053"",""description"":""With AI &amp; CGI these days, none of this can be trusted!!"",""photos"":null,""videos"":null}",,0,1,2,242,,"[""Drones"",""GazaHolocaust"",""Gaza"",""FreePalestine"",""MAGA"",""DeepState""]",866,Interdependent Being. #avgeek #hopelessromantic you’re only as good as the next stranger you treat #FreePalestine #ForAllMankind  #WorkHardForTruth #EndSepsis,17058,https://pbs.twimg.com/profile_images/1879717378503651328/bCDS9rWI_normal.jpg,2424,FALSE,0,0,"{""post_id"":null,""profile_id"":""1477398703367458818"",""profile_name"":""Shaun Wong 🇨🇦 🇺🇦 🇲🇽 🇨🇴 🇲🇾 🇺🇳""}",,,,blue,1477398703367458818,,2025-08-02T21:40:27.468Z,"{""url"":""https://x.com/ShaunRWong/status/1868830240040272094""}",,,,
